x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Digit
0.181862146,0.249777913,0.304652184,0.318435162,0.28082329,0.264006048,0.28287971,0.291483134,0.296181113,0.223519728,0.23876293,0.261386931,0.266905785,0.181035757,0.193334594,0.224620834,0.23303926,0.132860988,0.139161944,0.171652079,0.189232647,0.777243853,0.72086066,0.643313169,0.563989758,0.515572667,0.501565993,0.400697589,0.343168736,0.288029104,0.494994521,0.389921427,0.444390714,0.505837321,0.502966523,0.408263326,0.461984158,0.525997102,0.522733748,0.434103012,0.460965216,0.512693405,1.80E-07,-0.020160614,-0.030544648,-0.04474055,-0.059263777,0.008278705,-0.005099381,-0.018918335,-0.030389592,0.001561433,-0.031692293,-0.053681169,-0.059562102,-0.007733093,-0.038148001,-0.045188658,-0.040413149,-0.019352512,-0.039957058,-0.040349651,-0.03458358,1
0.203032762,0.272233337,0.328751892,0.345167041,0.305999786,0.28970769,0.308295965,0.318734229,0.323704094,0.250132442,0.265725315,0.289403468,0.295800984,0.208893836,0.222474381,0.251926035,0.259186387,0.163231552,0.172173068,0.203421488,0.218900472,0.774621367,0.718781531,0.644675076,0.566006303,0.523384511,0.504541397,0.404582441,0.343909979,0.286917686,0.494675547,0.390436709,0.450875849,0.514984488,0.499595821,0.406803787,0.465658367,0.532120526,0.516948283,0.428550124,0.456002414,0.507560074,2.10E-07,-0.020154148,-0.030980894,-0.046727795,-0.062843747,0.015780566,0.002652781,-0.011289535,-0.022979902,0.008419642,-0.027186576,-0.050462984,-0.055587336,-0.001964248,-0.03560752,-0.043044411,-0.036458261,-0.014626116,-0.03611923,-0.03562076,-0.028337006,1
0.209214047,0.276044697,0.330884457,0.348511457,0.307842195,0.295910537,0.315427333,0.324806303,0.329267561,0.257610768,0.27327022,0.295053601,0.29952839,0.216521606,0.23012346,0.260398954,0.265472531,0.169322953,0.179495305,0.209978014,0.223056063,0.767338634,0.71367228,0.642842829,0.564091861,0.519633055,0.498109043,0.398762882,0.340862453,0.287519187,0.490591079,0.389620811,0.449914813,0.509592175,0.49623403,0.406716585,0.464684129,0.528038144,0.512376785,0.425976098,0.456143498,0.509015739,2.26E-07,-0.019029438,-0.029757179,-0.04528559,-0.061098032,0.017521698,0.008110894,-0.003131238,-0.012981276,0.010452813,-0.01896097,-0.038798664,-0.042902119,0.000409573,-0.02768475,-0.033428982,-0.027457044,-0.0120076,-0.030053735,-0.028320722,-0.021080378,1
0.22220473,0.29264763,0.347151101,0.368373692,0.325436294,0.308494985,0.326592147,0.338088453,0.344124019,0.270648658,0.285683721,0.309427679,0.315813214,0.230774239,0.245672226,0.278202325,0.283982635,0.186336219,0.199705124,0.231452912,0.244205922,0.771863699,0.716641188,0.645283639,0.565345645,0.524540246,0.498709053,0.398441494,0.34045136,0.286593616,0.493660569,0.388314843,0.45043546,0.509982228,0.50069803,0.406591594,0.468739182,0.53421694,0.51882726,0.426047385,0.458310366,0.513570547,2.42E-07,-0.018378261,-0.029849542,-0.04689157,-0.06479387,0.020203065,0.011446496,-9.51E-05,-0.010564364,0.012043238,-0.016877869,-0.037575971,-0.04239532,0.000889784,-0.027769424,-0.033864107,-0.027829209,-0.012596115,-0.031433851,-0.029678116,-0.022465225,1
0.221358329,0.293453544,0.349099249,0.372089714,0.32777825,0.313839525,0.334424436,0.344027013,0.347783983,0.276309103,0.295514137,0.31626907,0.3197065,0.236624703,0.253169566,0.2843979,0.288450539,0.190516114,0.205520898,0.237221584,0.249433786,0.772174001,0.718216658,0.649081409,0.566367507,0.529289782,0.502970397,0.402676344,0.343837023,0.289877713,0.494820893,0.392068863,0.455442846,0.512713075,0.498803198,0.405810416,0.466024876,0.530538321,0.513758421,0.423137903,0.456744134,0.513781548,2.07E-07,-0.015876163,-0.026440162,-0.0431672,-0.060808379,0.022732509,0.015437211,0.005580445,-0.003866323,0.013353077,-0.013773332,-0.031566445,-0.034405854,0.000937586,-0.026036877,-0.030491155,-0.023755573,-0.013799384,-0.032000571,-0.029602025,-0.021919919,1
0.230657965,0.301853418,0.359217316,0.379895806,0.33532387,0.323171526,0.342817128,0.352125287,0.355604559,0.286058992,0.30339095,0.324687541,0.327702045,0.246953428,0.262240827,0.293744832,0.297301352,0.201787427,0.216180354,0.247016892,0.25727433,0.76913774,0.71617496,0.648382783,0.566951275,0.5329445,0.500214934,0.404351473,0.347342938,0.294457167,0.492824167,0.392465353,0.454416275,0.51108557,0.497016847,0.408985406,0.468093216,0.530174911,0.511275709,0.422946453,0.45662123,0.512372077,2.06E-07,-0.016196383,-0.026523206,-0.042695925,-0.059602559,0.02430963,0.017347401,0.006677831,-0.003578593,0.015065085,-0.011863137,-0.030931106,-0.034948599,0.002786287,-0.024267584,-0.029940641,-0.024100153,-0.011792114,-0.029119764,-0.026606198,-0.019178804,1
0.232923746,0.307278961,0.362884313,0.386722088,0.340554267,0.325185359,0.345247984,0.355159104,0.360592574,0.290242106,0.307589442,0.32961604,0.33489126,0.252461314,0.268585712,0.300282955,0.304072291,0.208335191,0.22293663,0.25388512,0.264782727,0.769864738,0.716657698,0.649657249,0.565365672,0.536471069,0.501569748,0.405849695,0.347392142,0.294080138,0.492758423,0.391824484,0.450677127,0.506540895,0.496398002,0.406439573,0.466483295,0.531109512,0.511156976,0.420306563,0.454194099,0.512337446,2.53E-07,-0.013682886,-0.022848628,-0.038847424,-0.056106847,0.029732063,0.026388848,0.018123345,0.009047711,0.019443471,-0.00393987,-0.021270312,-0.024224708,0.00614949,-0.018645501,-0.024739005,-0.019247573,-0.009294192,-0.025454273,-0.023338052,-0.016295832,1
0.230011046,0.310454637,0.365899503,0.390806139,0.342647225,0.327820987,0.347927958,0.356421977,0.360455573,0.291794538,0.309995532,0.329582214,0.334634721,0.254230678,0.270138353,0.30066821,0.304077715,0.210561633,0.225425765,0.255790114,0.266936332,0.771661758,0.714773476,0.652080595,0.564955652,0.534089804,0.505623281,0.409328997,0.348860025,0.294836342,0.495464414,0.396253824,0.458468735,0.512067318,0.499333858,0.406454653,0.467545837,0.531912327,0.515754461,0.422230244,0.457439959,0.516338944,2.09E-07,-0.012731199,-0.021930367,-0.038125679,-0.055851173,0.029400872,0.025929324,0.018271083,0.009737493,0.019289222,-0.00220842,-0.0164556,-0.017606311,0.006071991,-0.017422192,-0.020469861,-0.013364824,-0.009300173,-0.025562212,-0.022196092,-0.01411085,1
0.240679055,0.314902902,0.370177031,0.396018356,0.350089073,0.333078682,0.35219875,0.360969841,0.364312649,0.297235399,0.315180004,0.335190475,0.339130908,0.259643883,0.276228786,0.306968242,0.310278535,0.215217501,0.229435891,0.260273963,0.271135539,0.770196319,0.716400504,0.650667489,0.567528605,0.538435042,0.502205372,0.405856639,0.346076459,0.292867094,0.494320601,0.394335091,0.458088994,0.514241874,0.499520391,0.408792198,0.469321638,0.532569647,0.516553283,0.424084425,0.457150787,0.513896465,2.22E-07,-0.014148488,-0.024529384,-0.041282434,-0.05935574,0.022784259,0.017333018,0.009175301,0.00065663,0.012644356,-0.011548054,-0.025922503,-0.026674198,-0.000375549,-0.025670789,-0.028471585,-0.020726165,-0.015582656,-0.032075338,-0.028446442,-0.020170059,1
0.233660758,0.314972073,0.368659914,0.397464931,0.350596339,0.333295912,0.353060395,0.361730576,0.365274191,0.297629774,0.315864444,0.334759772,0.338957489,0.26111722,0.276746929,0.306147963,0.308583498,0.21801734,0.232774675,0.262486756,0.273239434,0.771587968,0.716515064,0.653959513,0.567975163,0.538982868,0.506697059,0.409233809,0.349110752,0.295947075,0.49660033,0.398056924,0.463850528,0.5163427,0.500703871,0.408400565,0.472055554,0.534780562,0.517743587,0.426173002,0.46311003,0.520410955,1.42E-07,-0.00817529,-0.015212767,-0.029539777,-0.045516878,0.029280424,0.026500693,0.019778252,0.011864306,0.017920373,-0.00148632,-0.012951584,-0.012735433,0.004014446,-0.017392157,-0.017496921,-0.009137946,-0.011666505,-0.026868904,-0.021942433,-0.013016447,1
0.239260003,0.319508493,0.371170998,0.397533,0.350465268,0.334776074,0.353036046,0.361688107,0.364084095,0.298873186,0.315626502,0.335974604,0.341708034,0.261873096,0.276828736,0.307379037,0.310806304,0.218031555,0.231885597,0.261883765,0.273854971,0.771906376,0.715019643,0.65414077,0.569853663,0.537877798,0.506952643,0.408845156,0.349124968,0.295670569,0.497343868,0.395843029,0.461507022,0.516612649,0.501975656,0.408400804,0.471261144,0.534827471,0.519781232,0.428109884,0.463291615,0.519441962,1.89E-07,-0.010242091,-0.018007414,-0.032444701,-0.048472553,0.027132882,0.023463773,0.015427623,0.006570054,0.016571105,-0.004392196,-0.017440533,-0.018190926,0.003340469,-0.018362634,-0.019472199,-0.011792093,-0.01186936,-0.027017979,-0.022842126,-0.014574032,1
0.233797759,0.317896158,0.367751926,0.397752225,0.349070102,0.332747906,0.352268726,0.361146688,0.363036036,0.296552837,0.315464795,0.334175766,0.339293152,0.259997874,0.276275456,0.305788398,0.309279442,0.21773228,0.230703861,0.260621905,0.274090469,0.772550225,0.713413477,0.654624701,0.569804966,0.539647758,0.508902967,0.409055591,0.34913367,0.296171129,0.498702765,0.398448229,0.465035766,0.517744958,0.503517568,0.407530963,0.471477687,0.534448206,0.522878766,0.427530468,0.462803811,0.518452346,1.33E-07,-0.003512561,-0.008728125,-0.021632981,-0.036678761,0.030696252,0.028783524,0.021841612,0.013760745,0.01817482,0.000958123,-0.009639267,-0.009416767,0.003697691,-0.014239375,-0.013102597,-0.004895512,-0.012175326,-0.02479133,-0.018714368,-0.009481804,1
0.24398987,0.319945306,0.373758614,0.399074554,0.354512215,0.33663851,0.354689986,0.363067269,0.365772903,0.301296949,0.317420363,0.33923623,0.344704479,0.264202595,0.279787213,0.311339289,0.314952821,0.220217645,0.233657852,0.264679343,0.276371986,0.771568298,0.715477526,0.652189016,0.569803536,0.536446273,0.50610441,0.409138501,0.349787354,0.296492457,0.497154623,0.396899045,0.461458892,0.516700387,0.501547456,0.411293209,0.47354421,0.53678441,0.517556012,0.427525938,0.461383998,0.516993821,2.05E-07,-0.012997183,-0.022583291,-0.038408507,-0.055292904,0.022758031,0.016987817,0.008499129,-0.000212309,0.012806321,-0.010720781,-0.024568943,-0.025462724,4.03E-05,-0.024550302,-0.026204089,-0.018080968,-0.014834736,-0.031186609,-0.027268972,-0.018826896,1
0.23758775,0.318818539,0.371827573,0.400016725,0.353299171,0.334709436,0.354234427,0.363440663,0.366937935,0.299676299,0.318065375,0.338737875,0.344222426,0.263681769,0.280218214,0.31186682,0.31563741,0.221397057,0.236899018,0.267849296,0.279260218,0.772378325,0.717776895,0.654528201,0.570331693,0.541561425,0.506794274,0.410379142,0.350021303,0.296612561,0.497155875,0.397156715,0.462316334,0.516670525,0.502022684,0.409937918,0.471795946,0.534766555,0.520292997,0.428501308,0.463461101,0.519925714,1.92E-07,-0.010247081,-0.018597379,-0.034000643,-0.051027112,0.02797373,0.024855031,0.017787406,0.009551422,0.016958989,-0.003863273,-0.016346924,-0.01633575,0.003255889,-0.018925209,-0.019957937,-0.011812025,-0.012401406,-0.027810594,-0.023477269,-0.014869344,1
0.238460809,0.321565568,0.372119099,0.401108891,0.354628265,0.337034374,0.35606575,0.364948392,0.367369324,0.301492304,0.319387823,0.339042127,0.344250828,0.264977813,0.28093341,0.311222613,0.314215928,0.222391412,0.237122357,0.266908854,0.278497577,0.772437215,0.714396,0.654743493,0.570279837,0.538317263,0.508578539,0.410228521,0.349887371,0.296581507,0.498660088,0.398586094,0.464857697,0.51845777,0.503091991,0.408971101,0.473092079,0.53712976,0.520624757,0.42722556,0.463279933,0.520328879,1.81E-07,-0.007156528,-0.014034888,-0.028501317,-0.044780858,0.031672891,0.029931953,0.023279004,0.015357228,0.020105023,0.001958183,-0.00925374,-0.00889563,0.005954866,-0.013748805,-0.013602967,-0.005243341,-0.009954979,-0.023774926,-0.018475616,-0.009408005,1
0.238825053,0.321959734,0.371511459,0.401262939,0.354436904,0.336244851,0.355629802,0.365111977,0.3673594,0.30116269,0.319116056,0.338920951,0.343766749,0.264636934,0.279923081,0.310225874,0.313114434,0.221505836,0.236484125,0.266095489,0.277340829,0.771432459,0.713917196,0.652847111,0.569419324,0.539593756,0.50597769,0.40796411,0.348558187,0.295992434,0.49714002,0.398174852,0.465986878,0.520414233,0.502248526,0.409502745,0.474392384,0.538171172,0.520243227,0.428056151,0.464846015,0.521655321,1.73E-07,-0.005756317,-0.011867858,-0.025769025,-0.041753896,0.031980626,0.030378321,0.023485681,0.015299244,0.019827016,0.001672374,-0.009634229,-0.009422302,0.005253977,-0.0141449,-0.01387445,-0.005576489,-0.010954897,-0.024536533,-0.01898619,-0.009867861,1
0.236968935,0.315944642,0.369144171,0.395320147,0.349513501,0.335469574,0.355689943,0.364307255,0.365837395,0.298739672,0.31532228,0.33720094,0.343147874,0.260825872,0.274996936,0.307730079,0.312904686,0.217231318,0.228312477,0.260212421,0.274877101,0.777738452,0.722837985,0.657870233,0.572950542,0.542350054,0.513460159,0.414013177,0.35238415,0.29785499,0.503240228,0.399696827,0.461427927,0.516293347,0.50786829,0.412670255,0.472742885,0.536756694,0.525304854,0.432712525,0.464094818,0.519287407,1.80E-07,-0.010859155,-0.019636672,-0.035090659,-0.052243616,0.022192318,0.017291816,0.009141144,0.000186647,0.010834187,-0.012047265,-0.025977116,-0.027321851,-0.002942147,-0.026289206,-0.02914286,-0.022743719,-0.018667167,-0.035104752,-0.032879598,-0.026223296,1
0.235720217,0.315686584,0.368610799,0.394298017,0.346789837,0.337653488,0.358241141,0.365641057,0.366718292,0.299562275,0.316898316,0.33418116,0.33791253,0.260732025,0.275364041,0.304576874,0.30749625,0.216019899,0.228461862,0.257894993,0.270242363,0.773621917,0.717758834,0.655952513,0.569005668,0.538974285,0.510466814,0.413237542,0.352345049,0.298200279,0.500674844,0.401789695,0.466785073,0.520050466,0.505182624,0.413182735,0.474509001,0.536986113,0.521833837,0.430549264,0.464138865,0.519100726,1.80E-07,-0.010644559,-0.019360233,-0.034527652,-0.051467817,0.024294615,0.022180356,0.015867859,0.00811071,0.014348775,-0.003987543,-0.01499767,-0.014885195,0.002068634,-0.016715568,-0.016725151,-0.009275059,-0.012248879,-0.024605975,-0.019345665,-0.010962774,1
0.222324803,0.291849375,0.354406685,0.363400817,0.315879107,0.32900247,0.348588526,0.357304186,0.360999346,0.28440243,0.30150649,0.314830929,0.313852131,0.240937501,0.249024808,0.271386832,0.273634881,0.193290398,0.199118942,0.223790601,0.233917534,0.77577287,0.730693519,0.662616193,0.583083212,0.548029304,0.509642601,0.412362456,0.353136182,0.29944101,0.49926874,0.403727502,0.462467134,0.514924645,0.506778657,0.41821444,0.47347793,0.530754685,0.527046382,0.441415012,0.471825898,0.520533502,1.56E-07,-0.024289539,-0.037011139,-0.051749375,-0.066611789,0.001283858,-0.01060069,-0.022575328,-0.033052612,-0.002808442,-0.030347304,-0.046397809,-0.049571481,-0.009512165,-0.036268413,-0.038715579,-0.032070532,-0.018893341,-0.036905292,-0.033694547,-0.026047209,1
0.188588619,0.2554515,0.31233868,0.308217824,0.262567073,0.285399139,0.304181844,0.312364846,0.315198392,0.236752436,0.247436658,0.260870069,0.260395974,0.190294817,0.192413032,0.214367598,0.217088431,0.141588107,0.14373,0.164802134,0.17118746,0.794992387,0.744102955,0.670239389,0.59462297,0.553653002,0.518237829,0.415847361,0.353125393,0.293798685,0.508547962,0.415510595,0.480412304,0.535606265,0.519254982,0.431220949,0.491134465,0.547355235,0.544408262,0.459431738,0.494937122,0.541872025,1.27E-07,-0.024679266,-0.03571178,-0.04766288,-0.059264738,-0.002138515,-0.016070284,-0.029660475,-0.041442327,-0.005636764,-0.0369219,-0.053913768,-0.057411943,-0.011571383,-0.040788524,-0.040666044,-0.031946357,-0.020026809,-0.038821109,-0.032375667,-0.022035163,1
0.175167486,0.250795662,0.300732285,0.290316224,0.234655663,0.277747869,0.293993413,0.296615243,0.293017805,0.224578664,0.240301564,0.243809253,0.241313711,0.177400038,0.182643697,0.197404742,0.197928891,0.128884628,0.127553463,0.14707008,0.155568644,0.799603224,0.73718828,0.664804637,0.586884141,0.559082448,0.520201981,0.413551092,0.351633012,0.294422328,0.511093378,0.415708601,0.486148566,0.534010589,0.523114324,0.429634154,0.49276337,0.550248802,0.556242824,0.468248993,0.500635207,0.550095141,6.20E-08,-0.019051353,-0.029217141,-0.042660795,-0.056957822,0.006458874,-0.005042424,-0.016823119,-0.027363839,-0.000481011,-0.024978738,-0.03764914,-0.039037455,-0.010010428,-0.031774614,-0.027968548,-0.01860445,-0.022077758,-0.034843426,-0.024640827,-0.012881348,1
0.142197773,0.222183377,0.257073522,0.251197308,0.195138738,0.239826679,0.253591359,0.255335271,0.251059741,0.184422284,0.191880748,0.19061619,0.191611469,0.132115364,0.131167531,0.143872693,0.150621057,0.083755434,0.078131124,0.099089421,0.107706003,0.836914778,0.755305052,0.688496053,0.60867089,0.568565845,0.539138675,0.422520041,0.350201368,0.286759734,0.533648252,0.424319178,0.51259619,0.552666426,0.544372082,0.442798138,0.522306383,0.576845169,0.590568721,0.498977691,0.541170239,0.585849464,-1.03E-07,-0.011952832,-0.014052566,-0.016148686,-0.014973962,0.010390926,-0.004682781,-0.02039114,-0.033483632,0.004771138,-0.017011184,-0.022835899,-0.021952685,-0.003440963,-0.019976962,-0.004954546,0.009515508,-0.014070174,-0.016569568,0.004365754,0.020743791,1
0.145307064,0.223215669,0.259508073,0.232670769,0.170960635,0.23631604,0.248782367,0.248887002,0.244078726,0.177853182,0.187501982,0.185543641,0.185032725,0.126543626,0.12222112,0.134841323,0.142442361,0.079375744,0.071670286,0.092243545,0.103908524,0.824708045,0.745024562,0.676627815,0.60051018,0.576936603,0.528197825,0.410335302,0.345661342,0.281700999,0.526982427,0.422213435,0.506723106,0.552911639,0.543417811,0.445461333,0.526935458,0.585377753,0.589766026,0.499140233,0.542668462,0.590913057,-8.17E-08,-0.01769788,-0.022619329,-0.027682906,-0.032030843,0.004288441,-0.010735878,-0.028335031,-0.043920502,-0.001469855,-0.025794193,-0.040418293,-0.046332266,-0.009559049,-0.029097669,-0.023814587,-0.016107617,-0.02003444,-0.027375473,-0.012755725,-0.000654859,1
0.143448681,0.218238026,0.252901256,0.236383617,0.179740861,0.230261207,0.238391161,0.237445265,0.229947791,0.171059281,0.172211766,0.173051938,0.176088542,0.118762106,0.110442348,0.12528789,0.136273339,0.072462656,0.060831375,0.081022814,0.095092028,0.831919909,0.759810328,0.696324944,0.628546536,0.600071132,0.536172628,0.416324615,0.34669441,0.283990294,0.540593386,0.42962873,0.52161181,0.570714533,0.560268164,0.461211354,0.542820156,0.604188025,0.608292758,0.523479879,0.567310154,0.615644038,-1.10E-07,-0.020023124,-0.03026084,-0.041271839,-0.051247705,-0.00339935,-0.023919065,-0.043825388,-0.060571019,-0.009989033,-0.042856537,-0.057559062,-0.061736949,-0.019210093,-0.04600754,-0.038593173,-0.027807875,-0.030971522,-0.042954396,-0.028232204,-0.015275056,1
